Lambda,flux
0,9.793500595735974
2.37037037037037,2.686707667787111
4.74074074074074,1.6056341513258425
9.48148148148148,0.8903541046204255
18.96296296296296,0.470950812038135
37.92592592592592,0.2425108128353447
75.85185185185183,0.12309777874866618
151.70370370370367,0.06201960963685947
303.40740740740733,0.03112901001267096
606.8148148148147,0.015594299386528461
1213.6296296296293,0.007804683478353391
2427.2592592592587,0.003904270250666587
4854.518518518517,0.0019526217334844534
9709.037037037035,0.000976420545187352
19418.07407407407,0.00048823464924786694
38836.14814814814,0.0002441776165663821
