Lambda,flux
0,0.9812944376465385
1.7777777777777777,0.4704258230723446
3.5555555555555554,0.3189206349092376
7.111111111111111,0.19449792844800437
14.222222222222221,0.10935328230144054
28.444444444444443,0.05832137616729785
56.888888888888886,0.030168421005851376
113.77777777777777,0.015349739548396659
227.55555555555554,0.007743060038846672
455.1111111111111,0.0038888108440869027
910.2222222222222,0.00194875525385309
1820.4444444444443,0.0009754688294397508
3640.8888888888887,0.00048800769350647663
7281.777777777777,0.00024407222280047606
14563.555555555555,0.00012205320950224775
29127.11111111111,6.103088019451329e-05
