Lambda,flux
0,0.9980451738723375
3.375,0.34663517211940076
6.75,0.2158534865196877
13.5,0.123435875133133
27.0,0.06657546162966262
54.0,0.03466395354480351
108.0,0.017699639090698136
216.0,0.00894491472673945
432.0,0.004496647496515761
864.0,0.0022544237035705926
1728.0,0.001128743418470325
3456.0,0.0005647557253090777
