Lambda,flux
0,0.9981309354071426
2.25,0.3872272947927942
4.5,0.24726699101005883
9.0,0.1441242405237262
18.0,0.07869826532207953
36.0,0.041269074484046694
72.0,0.021153662887118622
144.0,0.021153662887118622
288.0,0.021153662887118622
576.0,0.021153662887118622
1152.0,0.021153662887118622
2304.0,0.021153662887118622
