x=0,x=1/9,x=2/9,x=1/3
0.5597481732558138,0.5237647121380425,0.4977524813916953,0.48166499709369226
0.41054865053523754,0.35451538598949217,0.3234751531099271,0.31263973451309635
0.3005915930188783,0.22929993842033955,0.20361339417045418,0.2082549421373737
0.21999913566787585,0.14764527540790034,0.13065996346445388,0.14446981211474258
0.16087902973775658,0.09868061961295647,0.08821327768882689,0.10286337907743434
0.11750502881762959,0.06845990247224139,0.06188770242339483,0.07418771615048637
0.08570989628359138,0.04859972604273597,0.04428731339407247,0.05380524620244991
0.06244950473498042,0.03492589060167554,0.03198366510428302,0.039108796961323224
