x=0,x=1/9,x=2/9,x=1/3
0.4605286619527818,0.4116038464216374,0.3808549638688744,0.3662201434466461
0.2773878979396296,0.2043847206844105,0.1806393875678597,0.18789695315033525
0.16746545069954663,0.10308406727381848,0.09179736608538189,0.10661346962701401
0.10112742840137029,0.05759989556438373,0.05223366682462189,0.06330566340424884
0.061011132476536056,0.03390124169152658,0.031043670068957634,0.03807604293025963
0.03677246441777031,0.020299958077183464,0.018664014836723173,0.02295859772888447
0.022147237438295976,0.012213123556269386,0.011246658503419318,0.013840503955731666
0.01333251091022589,0.007354306134627975,0.006776377933490163,0.008338235417227455
