x=0,x=1/9,x=2/9,x=1/3
0.7057814592843098,0.8080138363411018,0.8786872844468191,0.9143540919164336
0.5836173562000757,0.7226167010223276,0.7788246074542664,0.7608969994288644
0.542192555676823,0.6894183568261142,0.7246025124243958,0.679203950170142
0.5214245993943705,0.6495090565254309,0.6717629285856952,0.6280151134843248
0.5091330145660496,0.6161051850786805,0.6321357206205211,0.5949633046735979
0.5010875989452591,0.5912210792800181,0.6039676888121921,0.5725499982796898
0.49543573550371695,0.5728322967724677,0.583552315779122,0.556566544464167
0.4912503985375607,0.5589402784910295,0.5682523988892957,0.5446534363216241
