x,y,alpha,std_alpha,c
0.9986876640419947,0.0,0.9994886143295564,0.0004102893622104714,2.6546692804032365e-06
0.9960629921259843,0.0,0.999978645570368,0.0003258934415912749,7.975926753253554e-06
0.9934383202099738,0.0,1.0001608578354109,0.0003100837781577932,1.3299869663289026e-05
0.9908136482939633,0.0,1.0002335055693101,0.00030579338000742527,1.8622997814996755e-05
0.9881889763779529,0.0,1.0002646556183556,0.0003038694841023627,2.3945134399533554e-05
0.9855643044619424,0.0,1.0002767161436408,0.0003020870277730767,2.9266331473668457e-05
0.982939632545932,0.0,1.0002788401123581,0.00029974919522479123,3.45866420666151e-05
0.9803149606299215,0.0,1.0002753370315347,0.00029663430657117,3.990609380719555e-05
0.9776902887139111,0.0,1.0002684989041497,0.0002926611658779885,4.522470969860911e-05
0.9750656167979006,0.0,1.0002595151746319,0.0002878937359257113,5.054245936533687e-05
0.9724409448818901,0.0,1.0002491495230321,0.0002823609589664142,5.585933166600825e-05
0.9698162729658797,0.0,1.0002379654915792,0.00027601108113828294,6.117536933627116e-05
0.9671916010498692,0.0,1.0002257917270627,0.00026917259716706724,6.649033434754358e-05
0.9645669291338588,0.0,1.0002131866820934,0.0002616577292000209,7.180437260059994e-05
0.9619422572178483,0.0,1.0002002739289144,0.00025349906425551683,7.711747787854294e-05
0.9593175853018379,0.0,1.0001867105927782,0.00024492652487598915,8.242941482611792e-05
0.9566929133858274,0.0,1.0001725526687826,0.0002359665098570147,8.774014419325228e-05
0.954068241469817,0.0,1.000158111038189,0.00022651616531474996,9.304980429818938e-05
0.9514435695538065,0.0,1.0001433387219076,0.00021662934045189064,9.835835565252819e-05
0.948818897637796,0.0,1.0001280512776816,0.00020640547378072575,0.0001036656772613203
0.9461942257217856,0.0,1.00011168561577,0.0001960745626318557,0.00010897138396206944
0.9435695538057751,0.0,1.0000948474535987,0.00018543995804695893,0.000114275844707364
0.9409448818897647,0.0,1.0000774563091672,0.00017455738621272726,0.00011957901770913681
0.9383202099737542,0.0,1.000059435472592,0.00016348554970120504,0.00012488086538880856
0.9356955380577437,0.0,1.0000407106766223,0.00015228981963262013,0.00013018135397854398
0.9330708661417333,0.0,1.0000208765837924,0.00014115002321030056,0.00013548019358108698
0.9304461942257228,0.0,0.9999999470583166,0.0001301298925638443,0.0001407773962160336
0.9278215223097124,0.0,0.9999781287260529,0.00011926123213838253,0.0001460731492477102
0.9251968503937019,0.0,0.9999553414965874,0.00010870614847423315,0.00015136742663421902
0.9225721784776915,0.0,0.999931508573197,9.868556972140388e-05,0.00015666020697178084
0.919947506561681,0.0,0.9999065555872281,8.950459359529739e-05,0.00016195147320685396
0.9173228346456705,0.0,0.99988040989864,8.15787257648652e-05,0.00016724121234853125
0.9146981627296601,0.0,0.9998529481417489,7.546160080756292e-05,0.00017252936573105266
0.9120734908136496,0.0,0.9998240462417523,7.177238790654407e-05,0.00017781587073786235
0.9094488188976392,0.0,0.9997937804028179,7.097126554469047e-05,0.00018310086399488026
0.9068241469816287,0.0,0.9997620829907173,7.329119901981956e-05,0.00018838435249367736
0.9041994750656183,0.0,0.9997288885887743,7.858501765947036e-05,0.00019366634884620184
0.9015748031496078,0.0,0.9996941335346414,8.642654843420009e-05,0.0001989468710939031
0.8989501312335973,0.0,0.9996577555308326,9.630467914332832e-05,0.000204225942517035
