x,y,alpha,std_alpha,c
0.9995648389904265,0.0,0.9989817489692787,0.000288255048714447,8.773659320644906e-07
0.9986945169712794,0.0,0.9995146077408197,0.00011864347479103453,2.6384355297994594e-06
0.9978241949521324,0.0,0.9997019328365582,7.852510939131392e-05,4.401039113311943e-06
0.9969538729329853,0.0,0.9997937297727304,6.010724670905826e-05,6.16395308737092e-06
0.9960835509138383,0.0,0.9998480511238418,4.8174206348631314e-05,7.9269663719641e-06
0.9952132288946912,0.0,0.9998831432937242,3.928631581136481e-05,9.689978342144583e-06
0.9943429068755442,0.0,0.9999070852318124,3.2855742098004564e-05,1.145296271394492e-05
0.9934725848563971,0.0,0.9999249668616967,2.848502556093593e-05,1.3216002821248059e-05
0.9926022628372501,0.0,0.9999371362927665,2.4036387924061023e-05,1.4978872431162469e-05
0.991731940818103,0.0,0.9999473778589982,2.1158091440728734e-05,1.6741853961598637e-05
0.990861618798956,0.0,0.9999540539341432,1.827833422952909e-05,1.8504629891612174e-05
0.9899912967798089,0.0,0.9999597220480879,1.5910603984365257e-05,2.0267451714864035e-05
0.9891209747606619,0.0,0.9999646572743291,1.4302382035562188e-05,2.2030324221544222e-05
0.9882506527415148,0.0,0.9999673709170728,1.25497730907084e-05,2.379296170201137e-05
0.9873803307223677,0.0,0.9999699252631915,1.104670183506847e-05,2.5555656622664673e-05
0.9865100087032207,0.0,0.999972397705915,9.886500854502229e-06,2.7318415702995178e-05
0.9856396866840736,0.0,0.9999740096393133,8.99262156542617e-06,2.9081078722656095e-05
0.9847693646649266,0.0,0.999974829027775,8.070176870639426e-06,3.0843627021351815e-05
0.9838990426457795,0.0,0.9999756958865899,7.223593630722815e-06,3.260621801457916e-05
0.9830287206266325,0.0,0.9999766262242412,6.4918233307667876e-06,3.436885555553752e-05
0.9821583986074854,0.0,0.9999776321967943,5.9356489087423375e-06,3.61315434078863e-05
0.9812880765883384,0.0,0.9999777539569681,5.490865416087394e-06,3.789404205201424e-05
0.9804177545691913,0.0,0.9999777931474745,5.046180124636671e-06,3.965652986348474e-05
0.9795474325500443,0.0,0.9999779160934467,4.6128184735604416e-06,4.141904846028951e-05
0.9786771105308972,0.0,0.9999781221221581,4.203407347532428e-06,4.318159955297434e-05
0.9778067885117502,0.0,0.9999784102864069,3.837138108980338e-06,4.494418482357795e-05
0.9769364664926031,0.0,0.9999787794195331,3.5411616332233365e-06,4.670680592659049e-05
0.9760661444734561,0.0,0.9999786515260979,3.3368023158275804e-06,4.846928425371691e-05
0.975195822454309,0.0,0.9999784856156609,3.1428611262378683e-06,5.023175090900995e-05
0.974325500435162,0.0,0.9999783816366578,2.95531923530404e-06,5.199423755725691e-05
0.9734551784160149,0.0,0.9999783357610429,2.7773093170267284e-06,5.375674451426738e-05
0.9725848563968679,0.0,0.9999783444744468,2.612906722579419e-06,5.5519272115608036e-05
0.9717145343777208,0.0,0.9999784045295221,2.4670809369075864e-06,5.728182071717922e-05
0.9708442123585738,0.0,0.9999785129076888,2.345863766642153e-06,5.904439069580256e-05
0.9699738903394267,0.0,0.9999786370470083,2.258778882888466e-06,6.080697102895956e-05
0.9691035683202797,0.0,0.9999785018398069,2.229488173693817e-06,6.256945348319902e-05
0.9682332463011326,0.0,0.9999783943778002,2.2260361036392635e-06,6.433194606574603e-05
0.9673629242819856,0.0,0.9999783112924102,2.246869730665778e-06,6.609444840560714e-05
0.9664926022628385,0.0,0.999978249507662,2.289779456543437e-06,6.785696018736742e-05
0.9656222802436915,0.0,0.9999782062038337,2.3520688792006182e-06,6.961948115148066e-05
0.9647519582245444,0.0,0.9999781787863947,2.4308690103852568e-06,7.138201109452547e-05
0.9638816362053974,0.0,0.9999781648594898,2.523399735561703e-06,7.31445498694812e-05
0.9630113141862503,0.0,0.9999781622031165,2.6270304288791976e-06,7.4907097385987e-05
0.9621409921671032,0.0,0.9999781687534679,2.7395211051413584e-06,7.666965361060702e-05
0.9612706701479562,0.0,0.999978174311001,2.8607147915428075e-06,7.843221453655239e-05
0.9604003481288091,0.0,0.9999780853268863,3.0130980225488636e-06,8.019473428026634e-05
0.9595300261096621,0.0,0.9999779896292863,3.1798455874221654e-06,8.195725525750689e-05
0.958659704090515,0.0,0.9999778853898682,3.359471731256945e-06,8.371977719534067e-05
0.957789382071368,0.0,0.9999777709310823,3.550749046311327e-06,8.548229990058109e-05
0.9569190600522209,0.0,0.9999776447109692,3.7526087755360597e-06,8.724482325979906e-05
0.9560487380330739,0.0,0.9999775053097403,3.964200194075615e-06,8.900734723932689e-05
0.9551784160139268,0.0,0.9999773514178846,4.1847981744278114e-06,9.076987188524369e-05
0.9543080939947798,0.0,0.9999771818257153,4.41381887600179e-06,9.253239732339642e-05
0.9534377719756327,0.0,0.9999769954139902,4.650794389876728e-06,9.429492375937328e-05
0.9525674499564857,0.0,0.9999767911456766,4.895320719433428e-06,9.60574514785367e-05
0.9516971279373386,0.0,0.9999765680584908,5.147088151708893e-06,9.781998084599151e-05
0.9508268059181916,0.0,0.999976325258336,5.40583945809953e-06,9.958251230661153e-05
0.9499564838990445,0.0,0.9999760619133433,5.671375630579943e-06,0.00010134504638502261
0.9490861618798975,0.0,0.9999757772485676,5.9435095211135245e-06,0.00010310758368560923
0.9482158398607504,0.0,0.9999754705412294,6.222125507246315e-06,0.00010487012489252204
0.9473455178416034,0.0,0.9999751411163734,6.507112268042307e-06,0.0001066326707696649
0.9464751958224563,0.0,0.9999747883430066,6.798382626560573e-06,0.00010839522216070321
0.9456048738033093,0.0,0.9999744116305737,7.095873249147342e-06,0.00011015777998905762
0.9447345517841622,0.0,0.9999740104258137,7.3995332588887885e-06,0.0001119203452579232
0.9438642297650152,0.0,0.9999735842098241,7.709334383960437e-06,0.00011368291905024417
0.9429939077458681,0.0,0.9999731324954844,8.025236901914039e-06,0.0001154455025287342
0.9421235857267211,0.0,0.999972654825047,8.347225700427233e-06,0.00011720809693586266
0.941253263707574,0.0,0.9999721507679882,8.675288945176465e-06,0.0001189707035938672
0.940382941688427,0.0,0.9999716199190197,9.009430932972294e-06,0.00012073332390474895
0.9395126196692799,0.0,0.999971061896277,9.349637765031632e-06,0.0001224959593502716
0.9386422976501329,0.0,0.9999704763396662,9.695923326777958e-06,0.00012425861149196075
0.9377719756309858,0.0,0.9999698629093603,1.0048291226816674e-05,0.00012602128197111264
0.9369016536118387,0.0,0.9999692212843948,1.0406757046412966e-05,0.00012778397250878506
0.9360313315926917,0.0,0.9999685511613968,1.0771327668836558e-05,0.0001295466849057998
0.9351610095735446,0.0,0.9999678522534244,1.1142026645777942e-05,0.0001313094210427524
0.9342906875543976,0.0,0.9999671242888681,1.1518862408892892e-05,0.00013307218287999706
0.9334203655352505,0.0,0.9999663670104734,1.190185530070801e-05,0.0001348349724576617
0.9325500435161035,0.0,0.9999655801744173,1.2291024765782083e-05,0.0001365977918956401
0.9316797214969564,0.0,0.9999647635494551,1.2686392553707261e-05,0.00013836064339359269
0.9308093994778094,0.0,0.9999639169161483,1.3087973076891705e-05,0.0001401235292309477
0.9299390774586623,0.0,0.9999630400661503,1.3495793246154306e-05,0.0001418864517669134
0.9290687554395153,0.0,0.999962132801511,1.3909871317038868e-05,0.00014364941344045798
0.9281984334203682,0.0,0.9999611949340617,1.433022924006048e-05,0.00014541241677031705
0.9273281114012212,0.0,0.9999602262848621,1.4756886611134804e-05,0.000147175464355007
0.9264577893820741,0.0,0.9999592266836469,1.5189864437411814e-05,0.00014893855887281325
0.9255874673629271,0.0,0.9999581959683266,1.562919341586301e-05,0.00015070170308179165
0.92471714534378,0.0,0.999957133984526,1.6074883389319796e-05,0.00015246489981976806
0.923846823324633,0.0,0.999956040585164,1.652695925608879e-05,0.00015422815200434614
0.9229765013054859,0.0,0.9999549156300507,1.6985443154115266e-05,0.00015599146263290363
0.9221061792863389,0.0,0.9999537589854935,1.745035626966493e-05,0.00015775483478258604
0.9212358572671918,0.0,0.9999525705239829,1.792171664417745e-05,0.00015951827161032154
0.9203655352480448,0.0,0.999951350123831,1.8399542415284903e-05,0.0001612817763528056
0.9194952132288977,0.0,0.9999500976688919,1.8883860948510548e-05,0.00016304535232651424
0.9186248912097507,0.0,0.9999488130482809,1.937468482984842e-05,0.00016480900292770615
