Lambda,flux
0,0.9796154018772281
3.160493827160493,0.468951601329484
6.320987654320986,0.31829127877000213
12.641975308641973,0.19427395607852882
25.283950617283946,0.10928418476925653
50.56790123456789,0.05830197197588319
101.13580246913578,0.03016326286738618
202.27160493827157,0.015348408646132548
404.54320987654313,0.007742721945491672
809.0864197530863,0.0038887256400472296
1618.1728395061725,0.0019487338681901435
3236.345679012345,0.0009754634767153089
6472.69135802469,0.00048800633940227075
12945.38271604938,0.00024407187759944678
25890.76543209876,0.00012205312317993181
51781.53086419752,6.1030858611185145e-05
