Lambda,flux
0,0.9922592787174691
0.0016,0.9905861471836178
0.00032,0.9918679905817245
6.4e-05,0.9921747907956562
1.28e-05,0.9922416754112612
2.56e-06,0.9922557055125634
5.12e-07,0.9922585857602588
