Lambda,flux
0,0.992259163208002
3.8415999999999992,0.4720531657401275
7.6831999999999985,0.3195103094622006
15.366399999999997,0.19467753153044354
30.732799999999994,0.10940271881441245
61.46559999999999,0.05833430546521579
122.93119999999998,0.030171720692170636
245.86239999999995,0.015350572705910764
491.7247999999999,0.007743269476818414
983.4495999999998,0.003888863500419881
1966.8991999999996,0.0019487685814738947
3933.798399999999,0.0009754721039937387
7867.596799999998,0.00048800847927277273
