Lambda,flux
0,0.9923056596670219
0.008,0.9846016810045757
0.0016,0.9905050376939228
0.00032,0.9919169440122345
6.4e-05,0.99222465471497
1.28e-05,0.9922891025440418
2.56e-06,0.9923023843025108
5.12e-07,0.9923050376134065
