Lambda,flux
0,0.9925265884382983
1.9599999999999997,0.47262400890378886
3.9199999999999995,0.3197614862198379
7.839999999999999,0.19476873401226677
15.679999999999998,0.1094311805017637
31.359999999999996,0.05834234394787415
62.71999999999999,0.030173865642992757
125.43999999999998,0.015351127418018468
250.87999999999997,0.007743410658643533
501.75999999999993,0.003888898866993319
1003.5199999999999,0.0019487773634798637
2007.0399999999997,0.0009754744241555679
4014.0799999999995,0.0004880091035586755
8028.159999999999,0.00024407256661744311
16056.319999999998,0.00012205329431722235
32112.639999999996,6.103090082356509e-05
