Lambda,flux
12.860082304526752,0.46422438089695184
25.720164609053505,0.3165139426565463
51.44032921810701,0.19370537659786594
102.88065843621402,0.10912529939911822
205.76131687242804,0.05825930256128133
411.5226337448561,0.030152232551790625
823.0452674897122,0.015345622441078708
1646.0905349794243,0.007742020628476561
3292.1810699588486,0.0038885500174600436
6584.362139917697,0.0019486897272329212
13168.724279835395,0.0009754523998249849
26337.44855967079,0.00048800356557705837
52674.89711934158,0.00024407214836195842
105349.79423868316,0.00012205319092006771
210699.5884773663,6.103087555243339e-05
